UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	1
7	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	3
0	3
0	0
0	4
0	0
0	0
0	0
0	0
0	0
4	6
0	0
0	0
0	0
1	0
0	607
1	442
1	120
5	205
2	453
1	162
0	34
0	542
0	216
0	486
3	6
0	238
0	184
1	169
0	125
0	19
0	33
0	0
0	0
0	1
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	11
0	1
2	1
0	0
0	0
0	0
0	0
2	0
0	1
0	2
1	4
3	4
0	4
0	2
28	18
5	20
24	69
0	46
1	17
2	47
0	0
0	0
0	0
0	0
0	0
2	0
5	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	36
0	36
0	1
0	0
0	0
0	37
0	36
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	19
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	1
3	1
0	0
0	1
0	0
0	0
0	6
0	12
1	14
0	3
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	0
3	2
0	2
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	125
0	20
1	54
0	26
0	514
0	10
2	5
0	0
0	10
0	2663
4	2375
1	400
0	3011
1	559
5	491
2	659
4	211
0	460
1	7
3	267
0	3266
0	3432
0	0
0	0
0	0
0	2
0	0
