UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	0
0	2
0	0
0	1
0	1
0	1
0	1
5	16
0	25
0	15
0	3
2	0
0	655
1	440
1	131
5	211
3	445
4	167
0	19
0	579
0	220
0	514
2	10
0	227
0	189
0	177
0	116
1	19
0	45
0	0
0	0
0	4
0	0
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
1	1
1	2
0	3
1	5
0	7
2	9
0	0
20	22
1	10
17	69
0	17
0	11
1	17
0	0
0	1
0	0
0	0
0	0
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	50
0	50
0	2
0	0
0	0
0	50
0	50
0	50
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
12	12
0	5
0	15
0	15
0	2
1	12
0	0
0	7
0	7
10	6
0	1
0	7
0	0
0	0
0	9
0	25
2	25
0	4
0	5
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	60
0	204
1	31
0	96
0	44
1	690
0	10
1	4
0	0
0	10
0	2215
14	1950
0	317
0	2491
0	488
12	405
4	534
4	168
0	383
0	8
0	211
0	2722
0	2826
0	0
0	0
0	0
0	0
0	0
