UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	25
86	25
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
11	29
0	38
11	23
0	6
3	0
2	668
0	476
1	102
2	197
5	522
2	150
0	29
0	573
0	246
0	564
0	5
0	262
0	244
0	204
0	140
1	28
0	49
0	0
0	0
0	30
0	6
0	21
1	27
0	6
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
1	1
0	0
0	0
0	0
0	0
2	1
1	2
0	4
0	9
0	9
2	11
0	4
10	10
8	17
10	47
0	31
0	17
1	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	23
0	23
0	1
0	0
0	0
0	23
0	23
0	23
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
11	4
0	0
0	6
0	6
0	0
0	5
0	0
0	8
0	7
4	4
0	1
0	8
0	0
0	0
0	1
0	5
1	6
0	1
0	1
1	0
0	0
0	4
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	168
1	33
0	73
0	51
0	423
0	5
0	3
0	0
0	5
0	3627
7	3251
0	566
0	4115
1	836
14	690
3	892
2	269
0	625
0	8
0	354
0	4454
0	4648
0	0
0	0
0	0
0	0
0	0
